mode,date,tap,loc,count
train,20160811,on,Macquarie Fields Station,1131
train,20160811,on,Villawood Station,538
train,20160811,on,Penshurst Station,3398
train,20160811,on,Schofields Station,1341
train,20160811,on,North Wollongong Station,2076
train,20160811,on,Auburn Station,11760
train,20160811,on,Circular Quay Station,29694
train,20160811,on,Gordon Station,6896
train,20160811,on,Bullaburra Station,89
train,20160811,on,Leura Station,456
train,20160811,on,Bulli Station,180
train,20160811,on,Cabramatta Station,8542
train,20160811,on,North Ryde Station,2200
train,20160811,on,Richmond Station,979
train,20160811,on,Mittagong Station,155
train,20160811,on,North Sydney Station,32052
train,20160811,on,Warrimoo Station,201
train,20160811,on,Newtown Station,9219
train,20160811,on,Corrimal Station,177
train,20160811,on,Denistone Station,687
train,20160811,on,Coniston Station,290
train,20160811,on,Rhodes Station,9387
train,20160811,on,Wynyard Station,76423
train,20160811,on,Riverwood Station,4488
train,20160811,on,Wolli Creek Station,6267
train,20160811,on,Bellambi Station,119
train,20160811,on,Engadine Station,1355
train,20160811,on,Cardiff Station,585
train,20160811,on,Mascot Station,11848
train,20160811,on,Hurstville Station,20693
train,20160811,on,Loftus Station,617
train,20160811,on,Woolooware Station,1296
train,20160811,on,Carlingford Station,377
train,20160811,on,Tempe Station,1542
train,20160811,on,Martin Place Station,23039
train,20160811,on,Berowra Station,1574
train,20160811,on,Pymble Station,2794
train,20160811,on,Albion Park Station,294
train,20160811,on,Minto Station,3442
train,20160811,on,Summer Hill Station,3783
train,20160811,on,Picton Station,215
train,20160811,on,Carlton Station,2921
train,20160811,on,Rockdale Station,10568
train,20160811,on,Erskineville Station,2689
train,20160811,on,Oak Flats Station,440
train,20160811,on,Austinmer Station,163
train,20160811,on,Beecroft Station,2083
train,20160811,on,Macquarie University Station,13462
train,20160811,on,Victoria Street Station,279
train,20160811,on,Eastwood Station,8254
train,20160811,on,Canterbury Station,2252
train,20160811,on,Hawkesbury River Station,202
train,20160811,on,Marayong Station,1072
train,20160811,on,Kirrawee Station,1490
train,20160811,on,Chester Hill Station,1136
train,20160811,on,Campsie Station,8141
train,20160811,on,Ashfield Station,13090
train,20160811,on,Singleton Station,34
train,20160811,on,Granville Station,6596
train,20160811,on,Tahmoor Station,193
train,20160811,on,St James Station,11111
train,20160811,on,Tascott Station,176
train,20160811,on,Westmead Station,7983
train,20160811,on,Chatswood Station,29123
train,20160811,on,Dora Creek Station,42
train,20160811,on,Blacktown Station,18706
train,20160811,on,Belmore Station,2860
train,20160811,on,Kingswood Station,2423
train,20160811,on,Burwood Station,17561
train,20160811,on,Epping Station,11475
train,20160811,on,Maitland Station,353
train,20160811,on,Arncliffe Station,2369
train,20160811,on,Harris Park Station,2524
train,20160811,on,Fairy Meadow Station,106
train,20160811,on,Rooty Hill Station,2997
train,20160811,on,Adamstown Station,85
train,20160811,on,Strathfield Station,24282
train,20160811,on,Campbelltown Station,5961
train,20160811,on,Faulconbridge Station,131
train,20160811,on,International Station,4037
train,20160811,on,Macdonaldtown Station,1467
train,20160811,on,Canley Vale Station,2892
train,20160811,on,North Strathfield Station,2868
train,20160811,on,Wollstonecraft Station,2893
train,20160811,on,West Ryde Station,4476
train,20160811,on,Waverton Station,2451
train,20160811,on,Otford Station,60
train,20160811,on,Warwick Farm Station,2432
train,20160811,on,Sydenham Station,6269
train,20160811,on,Homebush Station,2422
train,20160811,on,Bexley North Station,1295
train,20160811,on,Doonside Station,2757
train,20160811,on,Dulwich Hill Station,2584
train,20160811,on,UNKNOWN,15303
train,20160811,on,Wyee Station,209
train,20160811,on,Ingleburn Station,3512
train,20160811,on,Pennant Hills Station,3408
train,20160811,on,Caringbah Station,3145
train,20160811,on,Kings Cross Station,16403
train,20160811,on,Concord West Station,2317
train,20160811,on,Kingsgrove Station,2652
train,20160811,on,Redfern Station,27249
train,20160811,on,Parramatta Station,38374
train,20160811,on,Telopea Station,313
train,20160811,on,Fairfield Station,7482
train,20160811,on,Lisarow Station,213
train,20160811,on,Revesby Station,4405
train,20160811,on,Emu Plains Station,1619
train,20160811,on,Cowan Station,65
train,20160811,on,Niagara Park Station,150
train,20160811,on,Toongabbie Station,2592
train,20160811,on,Sefton Station,697
train,20160811,on,Green Square Station,9858
train,20160811,on,Telarah Station,120
train,20160811,on,Rosehill Station,148
train,20160811,on,Hazelbrook Station,379
train,20160811,on,Mount Colah Station,537
train,20160811,on,Petersham Station,3389
train,20160811,on,Woodford Station,102
train,20160811,on,Yagoona Station,1832
train,20160811,on,Cheltenham Station,1407
train,20160811,on,Metford Station,74
train,20160811,on,Woonona Station,159
train,20160811,on,Glenfield Station,5432
train,20160811,on,Kiama Station,375
train,20160811,on,Blackheath Station,212
train,20160811,on,Moss Vale Station,185
train,20160811,on,Regents Park Station,1328
train,20160811,on,Clarendon Station,95
train,20160811,on,Gymea Station,2278
train,20160811,on,Bargo Station,83
train,20160811,on,Lidcombe Station,12838
train,20160811,on,Valley Heights Station,76
train,20160811,on,Leppington Station,1328
train,20160811,on,Lakemba Station,4021
train,20160811,on,Quakers Hill Station,3278
train,20160811,on,Asquith Station,1323
train,20160811,on,Padstow Station,4208
train,20160811,on,Panania Station,1549
train,20160811,on,Banksia Station,1786
train,20160811,on,Miranda Station,3730
train,20160811,on,Broadmeadow Station,2035
train,20160811,on,East Hills Station,895
train,20160811,on,Hurlstone Park Station,1413
train,20160811,on,Mulgrave Station,365
train,20160811,on,Turrella Station,1261
train,20160811,on,Mount Victoria Station,85
train,20160811,on,Warrawee Station,1143
train,20160811,on,Como Station,844
train,20160811,on,Wentworth Falls Station,447
train,20160811,on,Lindfield Station,3726
train,20160811,on,Narara Station,438
train,20160811,on,Bardwell Park Station,1272
train,20160811,on,Mount Druitt Station,7882
train,20160811,on,Blaxland Station,774
train,20160811,on,Edmondson Park Station,1048
train,20160811,on,Fassifern Station,413
train,20160811,on,Pendle Hill Station,3344
train,20160811,on,Seven Hills Station,6595
train,20160811,on,Hornsby Station,12484
train,20160811,on,Meadowbank Station,4751
train,20160811,on,Minnamurra Station,105
train,20160811,on,Lapstone Station,161
train,20160811,on,Carramar Station,551
train,20160811,on,St Leonards Station,18400
train,20160811,on,Penrith Station,7831
train,20160811,on,Goulburn Station,41
train,20160811,on,Woy Woy Station,4802
train,20160811,on,Ourimbah Station,365
train,20160811,on,Leightonfield Station,241
train,20160811,on,Holsworthy Station,3452
train,20160811,off,Jannali Station,2705
train,20160811,off,Waterfall Station,401
train,20160811,off,Bankstown Station,9103
train,20160811,off,Dundas Station,185
train,20160811,off,Springwood Station,1254
train,20160811,off,Bowral Station,200
train,20160811,off,Birrong Station,1006
train,20160811,off,Waratah Station,149
train,20160811,off,Glenbrook Station,515
train,20160811,off,Heathcote Station,596
train,20160811,off,Allawah Station,2560
train,20160811,off,Lewisham Station,2226
train,20160811,off,Helensburgh Station,568
train,20160811,off,Port Kembla Station,56
train,20160811,off,St Marys Station,4247
train,20160811,off,Narwee Station,1701
train,20160811,off,Artarmon Station,5980
train,20160811,off,Warnervale Station,207
train,20160811,off,Koolewong Station,112
train,20160811,off,Beresfield Station,150
train,20160811,off,Stanwell Park Station,61
train,20160811,off,Morisset Station,709
train,20160811,off,Yennora Station,1015
train,20160811,off,Macarthur Station,3258
train,20160811,off,Shellharbour Junction Station,146
train,20160811,off,Wollongong Station,1989
train,20160811,off,Berala Station,1849
train,20160811,off,Bomaderry Station,306
train,20160811,off,Kogarah Station,11619
train,20160811,off,Normanhurst Station,1421
train,20160811,off,St Peters Station,3466
train,20160811,off,Wentworthville Station,3404
train,20160811,off,Lithgow Station,229
train,20160811,off,Macquarie Park Station,4603
train,20160811,off,Guildford Station,2610
train,20160811,off,Vineyard Station,93
train,20160811,off,Wyong Station,1399
train,20160811,off,Museum Station,13449
train,20160811,off,Katoomba Station,1256
train,20160811,off,Camellia Station,113
train,20160811,off,Central Station,119561
train,20160811,off,Lawson Station,197
train,20160811,off,Domestic Station,8072
train,20160811,off,Warabrook Station,433
train,20160811,off,Windsor Station,804
train,20160811,off,Mortdale Station,3426
train,20160811,off,Thornleigh Station,2077
train,20160811,off,Cronulla Station,2358
train,20160811,off,Werrington Station,979
train,20160811,off,East Richmond Station,417
train,20160811,off,Mount Kuring-gai Station,234
train,20160811,off,Marrickville Station,3890
train,20160811,off,Oatley Station,2054
train,20160811,off,Towradgi Station,88
train,20160811,off,Croydon Station,2370
train,20160811,off,Punchbowl Station,2610
train,20160811,off,Olympic Park Station,3473
train,20160811,off,Leumeah Station,2716
train,20160811,off,Unanderra Station,421
train,20160811,off,Dapto Station,545
train,20160811,off,Bondi Junction Station,26282
train,20160811,off,Tuggerah Station,1448
train,20160811,off,Thirroul Station,953
train,20160811,off,Flemington Station,3726
train,20160811,off,Merrylands Station,5398
train,20160811,off,Wiley Park Station,1778
train,20160811,off,Sutherland Station,7348
train,20160811,off,Beverly Hills Station,2269
train,20160811,off,Casula Station,272
train,20160811,off,Booragul Station,65
train,20160811,off,Wahroonga Station,2087
train,20160811,off,Edgecliff Station,9138
train,20160811,off,Riverstone Station,757
train,20160811,off,Bathurst Station,55
train,20160811,off,Mount Colah Station,469
train,20160811,off,Point Clare Station,213
train,20160811,off,Thornton Station,158
train,20160811,off,Killara Station,2307
train,20160811,off,Clyde Station,796
train,20160811,off,Turrella Station,1106
train,20160811,off,Milsons Point Station,8564
train,20160811,off,Gosford Station,5518
train,20160811,off,Berry Station,77
train,20160811,off,Turramurra Station,4129
train,20160811,off,Roseville Station,2607
train,20160811,off,Liverpool Station,8660
train,20160811,off,Town Hall Station,111661
train,20160811,off,Rydalmere Station,213
train,20160811,off,Stanmore Station,3447
train,20160811,off,Gerringong Station,44
train,20160811,off,Waitara Station,3104
train,20160811,off,Macquarie Fields Station,978
train,20160811,off,Villawood Station,445
train,20160811,off,Penshurst Station,2950
train,20160811,off,Schofields Station,1265
train,20160811,off,North Wollongong Station,2054
train,20160811,off,Auburn Station,11491
train,20160811,off,Circular Quay Station,29574
train,20160811,off,Gordon Station,6649
train,20160811,off,Bullaburra Station,93
train,20160811,off,Leura Station,388
train,20160811,off,Bulli Station,173
train,20160811,off,Cabramatta Station,8092
train,20160811,off,North Ryde Station,2184
train,20160811,off,Richmond Station,867
train,20160811,off,Mittagong Station,157
train,20160811,off,North Sydney Station,33042
train,20160811,off,Warrimoo Station,165
train,20160811,off,Newtown Station,9627
train,20160811,off,Corrimal Station,154
train,20160811,off,Denistone Station,608
train,20160811,off,Coniston Station,240
train,20160811,off,Rhodes Station,8934
train,20160811,off,Wynyard Station,82469
train,20160811,off,Riverwood Station,4181
train,20160811,off,Wolli Creek Station,6209
train,20160811,off,Bellambi Station,116
train,20160811,off,Engadine Station,1291
train,20160811,off,Cardiff Station,573
train,20160811,off,Mascot Station,11808
train,20160811,off,Hurstville Station,21502
train,20160811,off,Loftus Station,551
train,20160811,off,Woolooware Station,1147
train,20160811,off,Carlingford Station,286
train,20160811,off,Tempe Station,1504
train,20160811,off,Martin Place Station,25801
train,20160811,off,Berowra Station,1438
train,20160811,off,Pymble Station,2379
train,20160811,off,Albion Park Station,231
train,20160811,off,Minto Station,3266
train,20160811,off,Summer Hill Station,3457
train,20160811,off,Picton Station,176
train,20160811,off,Carlton Station,2689
train,20160811,off,Rockdale Station,10164
train,20160811,off,Erskineville Station,2337
train,20160811,off,Oak Flats Station,442
train,20160811,off,Austinmer Station,158
train,20160811,off,Beecroft Station,2023
train,20160811,off,Macquarie University Station,14116
train,20160811,off,Victoria Street Station,243
train,20160811,off,Eastwood Station,7918
train,20160811,off,Canterbury Station,1986
train,20160811,off,Hawkesbury River Station,202
